cy,fill,radius,cx
187.28,#ffe62d,1.39,221.99
293.55,#ffe62d,1.39,176.86
346.45,#1481e3,1.39,196.12
193.16,#ff84e2,1.39,212.1600
392.27,#ff84e2,1.39,196.8299
419.52,#ffe62d,1.39,286.56
358.22,#ff84e2,1.39,176.4599
392.58,#ff84e2,1.39,176.99
436.41,#1481e3,1.39,252.8
139.20,#ff84e2,1.39,208.4800
441.23,#1481e3,1.39,258.55
445.30,#ff84e2,1.39,260.03
103.02,#1481e3,1.39,219.26
125.49,#1481e3,1.39,195.51
450.61,#ffe62d,1.39,182.1499
100.55,#1481e3,1.39,377.98
442.03,#ff84e2,1.39,155.0799
266.31,#ff84e2,1.39,87.1399
178.12,#1481e3,1.39,126.87
256.67,#ff84e2,1.39,75.6399
421.99,#ffe62d,1.39,127.8399
474.58,#1481e3,1.39,166.93
274.76,#1481e3,1.39,70.2599
432.70,#ff84e2,1.39,123.75
484.22,#1481e3,1.39,178.4200
44.82,#ff84e2,1.39,277.88
33.54,#ff84e2,1.39,213.9200
336.85,#ffe62d,1.39,76.8899
148.13,#ff84e2,1.39,107.9700
84.36,#1481e3,1.39,156.5899
31.24,#ffe62d,1.39,308.86
92.05,#1481e3,1.39,135.45
27.17,#ff84e2,1.39,307.38
94.62,#1481e3,1.39,128.3999
139.55,#1481e3,1.39,80.9100
11.20,#1481e3,1.39,281.61
62.51,#1481e3,1.39,140.6600
10.89,#1481e3,1.39,301.45
130.66,#ffe62d,1.39,73.68
63.57,#ffe62d,1.39,125.0799
299.84,#ff84e2,1.36,298.87
249.20,#1481e3,1.36,292.41
235.48,#ffe62d,1.36,279.44
240.61,#ffe62d,1.36,265.34
329.51,#1481e3,1.36,337.61
221.02,#ffe62d,1.36,262.2
351.67,#1481e3,1.36,333.7000
198.55,#ffe62d,1.36,285.95
362.11,#ff84e2,1.36,241.7200
294.00,#ff84e2,1.36,200.9700
177.15,#ff84e2,1.36,294.12
325.80,#ff84e2,1.36,208.55
342.07,#ffe62d,1.36,214.4800
181.04,#ff84e2,1.36,359.39
189.53,#ffe62d,1.36,234.7799
171.84,#1481e3,1.36,372
407.00,#ffe62d,1.36,301.96
198.29,#ff84e2,1.36,198.06
348.26,#ff84e2,1.36,184.81
411.56,#ff84e2,1.36,219.81
357.46,#ffe62d,1.36,172.19
421.51,#ff84e2,1.36,211.4599
433.54,#1481e3,1.36,279.69
425.58,#ffe62d,1.36,212.94
431.59,#1481e3,1.36,247.06
157.95,#ff84e2,1.36,422.8200
440.79,#ff84e2,1.36,234.44
107.84,#1481e3,1.36,225
352.95,#ffe62d,1.36,146.61
451.18,#1481e3,1.36,250.2
326.28,#ffe62d,1.36,124.93
113.95,#ff84e2,1.36,410.7899
264.50,#1481e3,1.36,98.4499
109.13,#ff84e2,1.36,405.0499
103.11,#1481e3,1.36,370.9299
462.51,#ffe62d,1.36,206.43
85.99,#1481e3,1.36,209.07
250.03,#1481e3,1.36,81.2099
138.31,#1481e3,1.36,160.2699
168.17,#1481e3,1.36,135.2200
87.59,#ff84e2,1.36,369.27
358.39,#ffe62d,1.36,112.6700
60.21,#ff84e2,1.36,235.6000
255.92,#ffe62d,1.36,71.38
82.46,#ff84e2,1.36,383.37
60.92,#ff84e2,1.36,347.5900
47.52,#1481e3,1.36,314.78
41.94,#ff84e2,1.36,304.77
31.28,#ff84e2,1.36,201.13
367.90,#1481e3,1.36,80.2099
14.39,#1481e3,1.36,234.88
24.61,#ff84e2,1.36,314.4199
4.75,#1481e3,1.36,223.39
133.23,#ffe62d,1.36,66.63
314.61,#ff84e2,1.33,296.27
260.96,#ff84e2,1.33,272.75
273.48,#ff84e2,1.33,257.35
302.53,#1481e3,1.33,335.77
236.24,#ff84e2,1.33,283.7
322.13,#1481e3,1.33,338.9099
280.42,#ffe62d,1.33,231.94
208.20,#ffe62d,1.33,297.44
233.54,#ffe62d,1.33,246.81
236.10,#ffe62d,1.33,239.76
287.36,#1481e3,1.33,206.5400
181.53,#ffe62d,1.33,275.76
282.54,#1481e3,1.33,200.7900
337.78,#ff84e2,1.33,384.52
172.64,#ff84e2,1.33,268.54
182.54,#ffe62d,1.33,367.9199
283.60,#ffe62d,1.33,185.2200
308.02,#ffe62d,1.33,194.1000
286.92,#ff84e2,1.33,182.43
384.58,#ff84e2,1.33,217.9800
176.66,#1481e3,1.33,377.75
286.17,#ffe62d,1.33,178.1700
310.58,#ffe62d,1.33,187.05
416.95,#ffe62d,1.33,293.61
418.46,#1481e3,1.33,302.14
157.07,#1481e3,1.33,374.61
237.08,#1481e3,1.33,439.65
131.90,#ff84e2,1.33,361.4600
169.80,#1481e3,1.33,187.69
146.50,#1481e3,1.33,422.64
435.22,#ffe62d,1.33,224.44
264.19,#1481e3,1.33,118.2900
448.18,#ff84e2,1.33,233.14
116.82,#ff84e2,1.33,383.9
96.39,#ffe62d,1.33,224.82
314.08,#ffe62d,1.33,120.4800
321.46,#ffe62d,1.33,119.18
431.32,#ffe62d,1.33,159.1700
457.38,#ffe62d,1.33,220.5299
458.13,#ff84e2,1.33,224.7900
463.26,#ff84e2,1.33,210.7
83.21,#1481e3,1.33,387.63
434.20,#ffe62d,1.33,132.2799
98.82,#1481e3,1.33,173.8299
168.48,#1481e3,1.33,115.38
437.52,#ff84e2,1.33,129.5
72.51,#ff84e2,1.33,391.72
45.44,#ff84e2,1.33,238.2
42.87,#ff84e2,1.33,245.25
29.47,#1481e3,1.33,212.44
32.03,#1481e3,1.33,205.39
131.55,#1481e3,1.33,121.8899
28.41,#ff84e2,1.33,228.01
63.70,#ff84e2,1.33,169.0299
96.87,#1481e3,1.33,141.19
163.21,#ff84e2,1.33,85.5299
21.16,#1481e3,1.33,273.26
131.10,#ff84e2,1.33,97.7799
42.60,#1481e3,1.33,157.36
92.36,#1481e3,1.33,115.6100
102.31,#1481e3,1.33,107.2599
304.97,#ff84e2,1.30,284.78
316.55,#ff84e2,1.30,328.9
225.53,#ffe62d,1.30,287.79
226.73,#1481e3,1.30,316.1599
186.35,#ffe62d,1.30,281.51
327.83,#ff84e2,1.30,392.87
191.43,#1481e3,1.30,375.15
325.05,#ffe62d,1.30,204.2900
192.10,#ffe62d,1.30,227.7300
188.03,#ff84e2,1.30,226.25
194.66,#ffe62d,1.30,220.68
423.72,#ffe62d,1.30,331.99
363.79,#1481e3,1.30,186.4700
229.69,#1481e3,1.30,440.9500
209.35,#ff84e2,1.30,433.5399
180.86,#1481e3,1.30,423.1799
431.28,#1481e3,1.30,266.9
170.16,#ff84e2,1.30,427.26
114.48,#ff84e2,1.30,219.43
278.96,#1481e3,1.30,115.68
447.42,#ffe62d,1.30,228.88
274.14,#1481e3,1.30,109.94
287.41,#ffe62d,1.30,98.8000
433.89,#ffe62d,1.30,152.12
471.70,#1481e3,1.30,193.82
83.52,#1481e3,1.30,367.7899
454.54,#ff84e2,1.30,139.68
441.59,#ffe62d,1.30,130.9800
73.57,#1481e3,1.30,376.14
367.59,#1481e3,1.30,100.0500
46.19,#1481e3,1.30,242.4700
493.55,#1481e3,1.30,209.75
47.83,#1481e3,1.30,294.94
36.10,#ff84e2,1.30,206.87
34.42,#ffe62d,1.30,262.13
61.14,#ff84e2,1.30,176.0799
46.36,#ff84e2,1.30,178.68
16.33,#1481e3,1.30,267.52
149.50,#1481e3,1.30,72.56
89.04,#ff84e2,1.30,118.3899
300.28,#1481e3,1.27,322.98
323.19,#ffe62d,1.27,323.3300
238.93,#1481e3,1.27,320.6
226.28,#ff84e2,1.27,292.05
219.34,#1481e3,1.27,317.4600
240.92,#ffe62d,1.27,245.5
279.67,#1481e3,1.27,227.68
211.96,#1481e3,1.27,318.76
228.72,#ffe62d,1.27,241.06
238.67,#ffe62d,1.27,232.7099
184.09,#ffe62d,1.27,268.72
295.50,#ffe62d,1.27,209.5
371.00,#ffe62d,1.27,248.95
231.59,#ffe62d,1.27,214.1700
289.93,#1481e3,1.27,199.49
298.07,#ffe62d,1.27,202.45
388.91,#1481e3,1.27,307.35
184.05,#1481e3,1.27,376.4500
254.37,#ffe62d,1.27,170.5799
402.93,#ff84e2,1.27,300.48
172.59,#ffe62d,1.27,376.27
353.84,#1481e3,1.27,194.82
415.45,#ff84e2,1.27,285.08
184.27,#1481e3,1.27,204.93
374.49,#ffe62d,1.27,182.38
142.61,#1481e3,1.27,357.37
142.30,#1481e3,1.27,377.2100
440.30,#1481e3,1.27,318.0700
149.06,#1481e3,1.27,415.5900
281.52,#1481e3,1.27,108.6399
134.69,#ff84e2,1.27,182.89
276.70,#1481e3,1.27,102.8899
436.45,#ffe62d,1.27,145.07
71.22,#1481e3,1.27,211.6700
170.73,#1481e3,1.27,128.1700
169.98,#ff84e2,1.27,123.9100
430.13,#ff84e2,1.27,130.8
165.16,#ff84e2,1.27,118.1600
160.34,#ff84e2,1.27,112.4200
65.43,#ff84e2,1.27,373.1799
43.62,#1481e3,1.27,249.51
313.19,#ff84e2,1.27,72.2699
43.76,#ffe62d,1.27,293.46
498.99,#1481e3,1.27,175.82
134.11,#1481e3,1.27,114.8399
408.59,#ff84e2,1.27,95.0199
143.31,#ff84e2,1.27,102.2300
156.58,#1481e3,1.27,91.0899
40.57,#ffe62d,1.27,340.1900
22.97,#ff84e2,1.27,261.95
32.34,#1481e3,1.27,185.55
19.48,#ff84e2,1.27,328.52
95.24,#1481e3,1.27,88.7200
274.23,#1481e3,1.24,261.62
266.09,#ff84e2,1.24,258.65
241.68,#ff84e2,1.24,249.7699
348.22,#ffe62d,1.24,292.54
189.35,#ff84e2,1.24,298.57
252.56,#ff84e2,1.24,181.8999
385.77,#ffe62d,1.24,246.3399
190.59,#ff84e2,1.24,219.2
144.86,#1481e3,1.24,370.1699
367.42,#ffe62d,1.24,163.8399
443.49,#1481e3,1.24,271.34
120.14,#1481e3,1.24,381.12
172.68,#1481e3,1.24,160.8
318.90,#ffe62d,1.24,126.2300
88.25,#1481e3,1.24,221.86
167.86,#1481e3,1.24,155.06
80.86,#1481e3,1.24,223.1600
100.77,#1481e3,1.24,206.4599
455.43,#ffe62d,1.24,187.89
74.98,#ff84e2,1.24,232.99
103.33,#1481e3,1.24,199.4100
133.18,#1481e3,1.24,174.36
274.45,#1481e3,1.24,90.1000
93.60,#ffe62d,1.24,403.39
370.60,#ffe62d,1.24,117.1100
439.77,#ff84e2,1.24,142.2900
405.72,#ff84e2,1.24,121.9100
319.52,#ffe62d,1.24,86.5500
72.81,#ff84e2,1.24,371.88
54.02,#ffe62d,1.24,265.27
60.08,#ffe62d,1.24,191.6499
73.34,#ff84e2,1.24,180.5199
145.57,#ff84e2,1.24,115.0199
332.78,#ff84e2,1.24,75.4100
23.41,#1481e3,1.24,286.06
136.99,#1481e3,1.24,87.9499
20.14,#1481e3,1.24,181.11
45.17,#1481e3,1.24,150.31
296.83,#ffe62d,1.22,281.81
314.74,#1481e3,1.22,340.2100
336.01,#ffe62d,1.22,288.1
335.57,#1481e3,1.22,263.99
268.96,#ff84e2,1.22,231.7699
228.41,#ffe62d,1.22,260.9
344.29,#1481e3,1.22,335
230.97,#ffe62d,1.22,253.8500
234.29,#ff84e2,1.22,251.07
287.81,#ffe62d,1.22,230.64
205.94,#ffe62d,1.22,284.65
356.36,#ff84e2,1.22,295.5
196.30,#ffe62d,1.22,273.16
193.73,#ffe62d,1.22,280.21
367.81,#ffe62d,1.22,295.68
188.91,#ffe62d,1.22,274.46
186.66,#ffe62d,1.22,261.67
184.53,#ff84e2,1.22,292.82
179.71,#ff84e2,1.22,287.08
172.77,#1481e3,1.22,312.48
199.79,#ffe62d,1.22,206.5899
337.56,#ffe62d,1.22,188.89
396.03,#ffe62d,1.22,218.1499
267.64,#ff84e2,1.22,159.45
347.51,#ffe62d,1.22,180.5400
427.04,#ff84e2,1.22,329.2100
193.07,#1481e3,1.22,427.62
219.56,#1481e3,1.22,145.94
360.34,#ffe62d,1.22,145.3
423.94,#ffe62d,1.22,160.4700
107.93,#1481e3,1.22,376.6799
333.67,#ffe62d,1.22,123.62
245.21,#1481e3,1.22,75.4700
57.95,#ff84e2,1.22,222.8
426.81,#ffe62d,1.22,133.5799
158.53,#1481e3,1.22,123.7300
52.51,#ff84e2,1.22,256.74
310.63,#ff84e2,1.22,79.32
486.48,#1481e3,1.22,191.2099
143.75,#1481e3,1.22,126.3299
39.11,#1481e3,1.22,223.93
39.42,#1481e3,1.22,204.0899
161.40,#1481e3,1.22,96.8399
53.22,#ff84e2,1.22,368.74
129.29,#1481e3,1.22,109.1000
145.88,#ff84e2,1.22,95.18
131.86,#1481e3,1.22,102.0500
97.18,#1481e3,1.22,121.3500
24.30,#ff84e2,1.22,334.27
21.73,#ff84e2,1.22,341.3099
64.32,#ff84e2,1.22,129.3500
127.65,#1481e3,1.22,56.6200
307.97,#1481e3,1.19,301.83
312.04,#ff84e2,1.19,303.31
310.23,#1481e3,1.19,314.63
244.06,#1481e3,1.19,306.51
315.80,#ffe62d,1.19,324.64
246.19,#ff84e2,1.19,275.35
333.89,#ff84e2,1.19,319.25
213.64,#ffe62d,1.19,263.51
208.81,#ffe62d,1.19,257.76
191.48,#ffe62d,1.19,267.41
360.30,#1481e3,1.19,253.0400
367.37,#1481e3,1.19,271.57
372.19,#1481e3,1.19,277.32
182.59,#ff84e2,1.19,260.19
189.22,#ffe62d,1.19,254.62
381.53,#1481e3,1.19,308.65
334.69,#ffe62d,1.19,215.7799
376.88,#ff84e2,1.19,239.12
186.97,#ffe62d,1.19,241.8299
385.73,#1481e3,1.19,354.0800
387.27,#1481e3,1.19,254.87
197.23,#ffe62d,1.19,213.64
396.78,#ff84e2,1.19,222.4200
232.21,#ffe62d,1.19,174.49
417.13,#1481e3,1.19,229.82
172.73,#ff84e2,1.19,420.22
435.79,#1481e3,1.19,292.49
408.86,#ffe62d,1.19,182.9200
119.30,#ff84e2,1.19,225.18
356.27,#ff84e2,1.19,143.82
113.06,#1481e3,1.19,362.5800
355.52,#ffe62d,1.19,139.56
362.90,#ffe62d,1.19,138.26
304.43,#ffe62d,1.19,108.9900
306.25,#1481e3,1.19,97.68
69.54,#ff84e2,1.19,266.93
268.87,#ff84e2,1.19,80.0899
59.46,#ffe62d,1.19,231.3299
59.59,#ff84e2,1.19,275.28
449.72,#ff84e2,1.19,133.94
37.43,#ff84e2,1.19,279.19
29.78,#1481e3,1.19,192.6000
29.74,#ff84e2,1.19,300.33
34.69,#1481e3,1.19,350.02
11.82,#1481e3,1.19,241.93
324.25,#ff84e2,1.16,307.76
265.34,#ffe62d,1.16,254.39
337.39,#ff84e2,1.16,252.68
276.35,#ff84e2,1.16,230.4599
236.85,#ff84e2,1.16,244.0199
198.86,#ffe62d,1.16,266.11
201.43,#ffe62d,1.16,259.06
213.59,#1481e3,1.16,371.24
379.58,#1481e3,1.16,276.02
177.59,#1481e3,1.16,318.23
229.34,#ffe62d,1.16,201.38
238.54,#1481e3,1.16,188.76
404.61,#1481e3,1.16,245.2200
223.63,#ff84e2,1.16,147.4200
179.76,#1481e3,1.16,179.3399
428.89,#ff84e2,1.16,210.1600
166.84,#ffe62d,1.16,430.0499
131.28,#ff84e2,1.16,401.14
123.01,#1481e3,1.16,354.23
448.62,#1481e3,1.16,257.25
126.15,#ff84e2,1.16,415.24
311.51,#ffe62d,1.16,127.5299
448.04,#ffe62d,1.16,189.2
197.71,#1481e3,1.16,130.01
309.25,#ffe62d,1.16,114.7400
452.86,#ffe62d,1.16,194.94
316.64,#ffe62d,1.16,113.44
328.85,#ffe62d,1.16,117.88
103.55,#ffe62d,1.16,395.0399
95.94,#1481e3,1.16,200.7200
437.21,#ff84e2,1.16,149.3399
70.60,#1481e3,1.16,251.3500
417.92,#ff84e2,1.16,126.3600
228.18,#1481e3,1.16,65.2799
96.56,#1481e3,1.16,161.0400
215.98,#1481e3,1.16,60.8299
40.75,#1481e3,1.16,276.4
47.65,#ffe62d,1.16,358.73
31.68,#ff84e2,1.16,332.9600
125.84,#ffe62d,1.16,67.93
302.84,#1481e3,1.14,315.9299
314.17,#ffe62d,1.14,272.16
324.56,#ff84e2,1.14,287.92
326.51,#ff84e2,1.14,320.5499
258.70,#ff84e2,1.14,259.96
292.32,#ffe62d,1.14,256.23
218.15,#ffe62d,1.14,289.09
210.76,#ffe62d,1.14,290.39
196.74,#ff84e2,1.14,297.26
191.92,#ff84e2,1.14,291.52
189.80,#1481e3,1.14,322.6699
180.02,#ff84e2,1.14,267.23
302.89,#ffe62d,1.14,208.2
410.32,#ff84e2,1.14,299.18
415.89,#1481e3,1.14,309.19
413.37,#ffe62d,1.14,208.5
426.77,#1481e3,1.14,241.31
254.24,#1481e3,1.14,126.6399
133.32,#ffe62d,1.14,218.31
127.83,#1481e3,1.14,359.98
147.25,#ffe62d,1.14,426.9099
119.70,#ff84e2,1.14,357.02
144.33,#ff84e2,1.14,194.38
177.50,#1481e3,1.14,166.55
304.12,#ffe62d,1.14,128.8299
203.28,#ffe62d,1.14,140.0199
91.26,#ffe62d,1.14,238.9200
136.19,#ffe62d,1.14,191.4200
322.21,#ff84e2,1.14,123.4499
350.70,#ffe62d,1.14,133.81
157.91,#1481e3,1.14,163.4100
358.08,#ffe62d,1.14,132.51
336.23,#ffe62d,1.14,116.5799
461.00,#ff84e2,1.14,197.8999
76.93,#ff84e2,1.14,265.63
90.59,#1481e3,1.14,386.3300
431.63,#ffe62d,1.14,139.3299
70.47,#ff84e2,1.14,207.4100
173.30,#1481e3,1.14,121.12
469.76,#1481e3,1.14,161.18
99.57,#ffe62d,1.14,178.0899
165.91,#1481e3,1.14,122.43
75.07,#ff84e2,1.14,384.6699
54.90,#1481e3,1.14,313.48
59.10,#1481e3,1.14,358.9099
30.97,#ff84e2,1.14,220.9700
53.97,#1481e3,1.14,373
39.69,#ff84e2,1.14,291.98
53.00,#ffe62d,1.14,173.11
87.23,#1481e3,1.14,129.7
20.54,#1481e3,1.14,312.9400
299.08,#ffe62d,1.11,294.61
241.50,#1481e3,1.11,313.5499
272.72,#ffe62d,1.11,253.0899
257.95,#ffe62d,1.11,255.69
235.79,#ffe62d,1.11,259.6
336.63,#ffe62d,1.11,248.4100
204.13,#ff84e2,1.11,295.96
216.20,#ffe62d,1.11,256.46
229.47,#ff84e2,1.11,245.3299
339.20,#ffe62d,1.11,241.37
199.31,#ff84e2,1.11,290.22
293.69,#ff84e2,1.11,220.81
300.32,#ffe62d,1.11,215.24
194.35,#ffe62d,1.11,240.5199
278.78,#ffe62d,1.11,179.4700
163.39,#ff84e2,1.11,388.88
421.02,#1481e3,1.11,295.09
350.83,#ff84e2,1.11,177.76
162.11,#1481e3,1.11,208.8399
248.35,#ff84e2,1.11,136.4700
236.90,#1481e3,1.11,136.2900
258.30,#ff84e2,1.11,128.12
360.03,#ffe62d,1.11,165.14
426.33,#ff84e2,1.11,217.2099
429.33,#1481e3,1.11,234.2699
154.64,#ffe62d,1.11,425.6
374.80,#ffe62d,1.11,162.5400
111.91,#ff84e2,1.11,226.4800
272.32,#ffe62d,1.11,121.25
308.95,#ffe62d,1.11,134.5799
435.53,#ffe62d,1.11,204.5899
443.80,#1481e3,1.11,251.5
129.47,#1481e3,1.11,412.4500
92.32,#ff84e2,1.11,223.3399
105.59,#1481e3,1.11,212.2099
301.87,#ffe62d,1.11,116.0400
426.50,#ffe62d,1.11,153.4200
429.07,#ffe62d,1.11,146.37
88.56,#1481e3,1.11,202.0199
316.95,#ffe62d,1.11,93.5899
446.41,#ffe62d,1.11,136.7200
81.40,#ffe62d,1.11,398.9500
477.14,#1481e3,1.11,159.88
68.75,#1481e3,1.11,370.4
153.71,#1481e3,1.11,117.9800
93.25,#ff84e2,1.11,163.82
380.11,#1481e3,1.11,84.6600
48.93,#ff84e2,1.11,171.63
16.03,#1481e3,1.11,287.36
112.26,#1481e3,1.11,98.9100
74.27,#ff84e2,1.11,121
218.90,#ff84e2,1.08,293.36
344.15,#ff84e2,1.08,291.06
354.24,#1481e3,1.08,326.65
211.51,#ff84e2,1.08,294.66
208.95,#ff84e2,1.08,301.71
223.59,#ffe62d,1.08,255.1600
226.15,#ffe62d,1.08,248.11
364.19,#1481e3,1.08,318.2999
363.75,#ff84e2,1.08,294.2
211.38,#ffe62d,1.08,250.7099
197.18,#1481e3,1.08,321.37
371.13,#ff84e2,1.08,292.9
298.82,#ff84e2,1.08,206.7200
384.09,#1481e3,1.08,301.6
391.48,#1481e3,1.08,300.3
196.78,#1481e3,1.08,189.5299
414.12,#ff84e2,1.08,212.7699
423.90,#1481e3,1.08,268.2
385.19,#ff84e2,1.08,178.2900
389.26,#ffe62d,1.08,179.7699
397.40,#ff84e2,1.08,182.74
220.31,#ffe62d,1.08,150.2099
262.37,#ffe62d,1.08,129.6000
174.23,#ffe62d,1.08,428.74
136.41,#ff84e2,1.08,387.0499
426.64,#ff84e2,1.08,197.37
172.37,#1481e3,1.08,180.6499
208.86,#ff84e2,1.08,150.0299
426.19,#ffe62d,1.08,173.26
417.30,#ff84e2,1.08,166.0400
306.69,#ffe62d,1.08,121.7900
441.72,#ff84e2,1.08,174.9200
450.74,#ff84e2,1.08,226.0899
114.26,#ff84e2,1.08,390.9500
130.62,#1481e3,1.08,181.4100
365.47,#ffe62d,1.08,131.2099
434.64,#ff84e2,1.08,156.38
291.48,#1481e3,1.08,100.2900
72.42,#ff84e2,1.08,240.0400
257.42,#1481e3,1.08,79.9100
359.14,#ff84e2,1.08,116.93
363.21,#ffe62d,1.08,118.4100
304.74,#ffe62d,1.08,89.1499
409.79,#ffe62d,1.08,123.3899
442.34,#ff84e2,1.08,135.24
483.91,#1481e3,1.08,198.26
75.82,#1481e3,1.08,388.9400
86.61,#1481e3,1.08,169.39
152.95,#ff84e2,1.08,113.7200
35.93,#1481e3,1.08,270.66
392.31,#1481e3,1.08,89.1000
36.81,#ff84e2,1.08,318.87
32.74,#1481e3,1.08,317.39
36.19,#ff84e2,1.08,358.5499
20.23,#1481e3,1.08,332.78
111.51,#ff84e2,1.08,94.6399
135.79,#ffe62d,1.08,59.5799
319.43,#ff84e2,1.06,302.01
320.93,#ffe62d,1.06,310.54
311.73,#ff84e2,1.06,323.15
251.63,#ff84e2,1.06,241.4200
201.12,#ffe62d,1.06,278.9
199.62,#ff84e2,1.06,270.38
239.42,#ff84e2,1.06,236.9700
192.23,#ff84e2,1.06,271.68
187.41,#ff84e2,1.06,265.93
181.84,#ffe62d,1.06,255.9200
204.30,#ffe62d,1.06,232.1700
251.80,#ffe62d,1.06,177.63
327.61,#ffe62d,1.06,197.24
273.21,#1481e3,1.06,169.4599
271.71,#ffe62d,1.06,160.93
340.88,#ff84e2,1.06,186.11
428.41,#1481e3,1.06,293.79
245.04,#ffe62d,1.06,139.25
137.48,#1481e3,1.06,371.47
357.77,#ffe62d,1.06,152.3500
413.99,#ffe62d,1.06,168.82
438.09,#ffe62d,1.06,197.55
115.32,#1481e3,1.06,375.38
112.31,#ff84e2,1.06,358.3200
294.48,#ffe62d,1.06,117.3399
443.22,#ffe62d,1.06,183.45
345.88,#ffe62d,1.06,128.07
370.29,#ffe62d,1.06,136.95
341.05,#ffe62d,1.06,122.32
459.94,#ffe62d,1.06,213.4800
460.69,#ff84e2,1.06,217.74
324.03,#ffe62d,1.06,112.13
92.63,#ff84e2,1.06,203.5
163.35,#1481e3,1.06,129.4700
434.95,#ff84e2,1.06,136.5400
472.32,#1481e3,1.06,154.14
48.75,#1481e3,1.06,235.4200
35.31,#1481e3,1.06,310.34
31.99,#ff84e2,1.06,313.12
30.18,#1481e3,1.06,324.4299
134.42,#1481e3,1.06,95
33.63,#ff84e2,1.06,365.6
25.36,#1481e3,1.06,318.6900
47.43,#1481e3,1.06,163.1000
26.55,#ff84e2,1.06,347.0599
118.90,#ff84e2,1.06,93.3399
141.36,#ff84e2,1.06,69.5899
76.08,#ffe62d,1.06,109.68
109.26,#ff84e2,1.06,81.8500
101.12,#ffe62d,1.06,78.8899
251.32,#ff84e2,1.03,261.26
331.95,#ff84e2,1.03,286.61
243.93,#ff84e2,1.03,262.56
214.52,#1481e3,1.03,311.72
302.58,#ffe62d,1.03,228.0400
202.18,#ff84e2,1.03,263.33
297.76,#ffe62d,1.03,222.2900
194.04,#ffe62d,1.03,260.37
200.63,#ff84e2,1.03,362.53
184.84,#ff84e2,1.03,272.98
206.56,#ffe62d,1.03,244.9700
173.70,#1481e3,1.03,252.9599
311.33,#ff84e2,1.03,191.32
244.73,#ffe62d,1.03,159.0899
127.43,#1481e3,1.03,228.14
142.52,#1481e3,1.03,205.7
129.78,#1481e3,1.03,392.61
131.81,#ff84e2,1.03,209.7799
145.08,#1481e3,1.03,198.6499
200.72,#ffe62d,1.03,147.07
100.46,#1481e3,1.03,226.3
114.57,#ff84e2,1.03,371.11
110.72,#1481e3,1.03,198.11
98.29,#1481e3,1.03,365.1900
348.44,#ffe62d,1.03,121.0199
380.24,#ffe62d,1.03,128.6000
98.51,#1481e3,1.03,193.6700
471.40,#1481e3,1.03,213.6600
464.94,#1481e3,1.03,155.44
88.87,#1481e3,1.03,182.18
151.14,#1481e3,1.03,125.0299
294.35,#1481e3,1.03,73.3999
51.45,#ffe62d,1.03,272.32
40.92,#ff84e2,1.03,212.62
43.31,#1481e3,1.03,269.36
38.49,#1481e3,1.03,263.61
144.06,#1481e3,1.03,106.4900
141.81,#1481e3,1.03,93.6999
127.04,#1481e3,1.03,96.3000
25.05,#1481e3,1.03,338.53
9.26,#1481e3,1.03,248.9800
99.75,#1481e3,1.03,114.31
14.65,#ff84e2,1.03,322.77
3.82,#1481e3,1.03,282.91
303.15,#1481e3,1.01,296.09
251.76,#1481e3,1.01,285.36
261.71,#1481e3,1.01,277.01
264.28,#1481e3,1.01,269.97
231.86,#1481e3,1.01,302.06
228.85,#ff84e2,1.01,285.01
334.07,#ffe62d,1.01,255.4599
259.01,#ff84e2,1.01,240.12
207.00,#ff84e2,1.01,269.07
207.13,#1481e3,1.01,313.02
290.37,#ffe62d,1.01,223.5899
218.77,#ffe62d,1.01,249.4100
203.99,#ffe62d,1.01,252.0199
296.25,#ff84e2,1.01,213.76
374.76,#1481e3,1.01,270.27
191.79,#ffe62d,1.01,247.57
326.55,#1481e3,1.01,212.82
184.40,#ffe62d,1.01,248.87
292.49,#1481e3,1.01,192.44
249.24,#ffe62d,1.01,184.68
265.07,#ff84e2,1.01,166.5
236.28,#1481e3,1.01,175.9700
401.91,#ff84e2,1.01,208.32
194.22,#1481e3,1.01,196.5799
202.67,#ffe62d,1.01,179.7
390.02,#ff84e2,1.01,184.0400
185.69,#1481e3,1.01,428.9199
425.88,#ffe62d,1.01,193.1000
143.18,#ff84e2,1.01,425.4199
124.52,#ff84e2,1.01,362.76
141.76,#ff84e2,1.01,201.43
369.98,#ffe62d,1.01,156.7900
348.13,#ffe62d,1.01,140.86
92.76,#1481e3,1.01,247.45
432.08,#ff84e2,1.01,163.43
329.60,#ff84e2,1.01,122.1399
457.68,#ffe62d,1.01,200.69
355.83,#ffe62d,1.01,119.7200
432.39,#ff84e2,1.01,143.5899
285.15,#ffe62d,1.01,86.0099
321.77,#ffe62d,1.01,99.3399
352.07,#ff84e2,1.01,98.3999
55.21,#1481e3,1.01,293.64
374.98,#1481e3,1.01,98.75
58.79,#1481e3,1.01,378.75
81.79,#1481e3,1.01,163.64
24.65,#1481e3,1.01,206.69
37.17,#1481e3,1.01,191.2900
133.36,#ff84e2,1.01,110.5799
42.08,#1481e3,1.01,348.72
149.19,#1481e3,1.01,92.3999
41.77,#1481e3,1.01,368.5599
36.50,#ff84e2,1.01,338.7100
27.92,#1481e3,1.01,311.64
31.37,#ff84e2,1.01,352.7999
29.87,#1481e3,1.01,344.28
26.86,#ff84e2,1.01,327.22
13.15,#1481e3,1.01,314.25
80.15,#1481e3,1.01,111.1700
